31-35 St. Dennis Drive - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/42/420dead9-3fa4-4e7d-af13-8d892cd7b20f?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Enjoy Condo Style Living Without the Fees. Welcome home to a family friendly neighbourhood that makes it easy to settle in and get comfortable. 31-35 St. Dennis Drive is a renewed community ...,1999.0,$
3 Broadway Avenue - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/5c/5c04d677-ccb3-4218-be3d-da5e7a31c4ae?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"With a highly desirable rental location in mid town Toronto, 3 Broadway offers its residents the best of condo style rentals with everything this neighborhood has to offer. To view our property from ...                                                                                                                                                                                                                                                                                    3 Broadway Avenue",2231.0,$
2040 Eglinton Avenue West - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/20/20a5ae09-2ef7-4e39-b71e-19d953d069ed?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Located in the Briar Hill-Belgravia neighbourhood, 2040 Eglinton Avenue West is a boutique Toronto apartment building, located within steps to Dufferin transit line, minutes to Yorkdale Shopping ...",1909.0,$
40 Lambton Avenue - 2 bedrooms Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ce/ce4ff350-70b2-4627-92fb-da57c5ee900c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Lambton Terrace is so much more than a great low rise complex located in a park like setting just minutes from the Eglinton and Blackcreek, TTC, schools and nearby. Our oversized suites have great ...",1795.0,$
2 Regal Road - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/85/8559a53a-8f51-4523-8854-1c7bc79411b7?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Located in the heart of the city, 2 Regal Road is minutes from Dufferin shopping mall as well as many interesting shops to the south on Bloor Street. Residents have a variety of retail and grocery ...",2080.0,$
1660 Bathurst Street - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/09/09016e32-4606-449f-96ea-91f52a362548?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Join Us for Our In-person Open House Every Tuesday & Thursday, from 1pm to 4pm. Call Now to Reserve Your Spot! This beautifully landscaped low-rise Toronto apartment offers bachelor and 1 bedroom ...",1919.0,$
125 Bamburgh Circle - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f6ce3015-55c5-4ce4-963c-6eb2185c3dae?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     2,"125 Bamburgh Circle is conveniently located near the 407, 401 and 404 highways making this an ideal commuting destination for your 1, 2, or 3 Bedroom Scarborough apartment rental. To view our ...",2269.0,$
125 Bamburgh Circle - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/39/398c75e4-cb8e-41c8-b34c-6f81e8ec9daa?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,"125 Bamburgh Circle is conveniently located near the 407, 401 and 404 highways making this an ideal commuting destination for your 1, 2, or 3 Bedroom Scarborough apartment rental. To view our ...",2041.0,$
120 Raglan Avenue - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/2b/2beb0350-e5b3-4935-bc2b-86f85672607c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Located in the beautiful Bathurst-St. Clair/Wychwood Park area, this property offers condo-quality renovated bachelor, 1, Jr. 1, and 2 bedroom apartment rentals. To view our property from the comfort ...",2513.0,$
120 Raglan Avenue - 1 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/fb/fb8714d1-d22c-4dfd-b8e2-687563c2032b?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"Located in the beautiful Bathurst-St. Clair/Wychwood Park area, this property offers condo-quality renovated bachelor, 1, Jr. 1, and 2 bedroom apartment rentals. To view our property from the comfort ...",2122.0,$
1 & 19 Rosemount Drive - 2 Bedroom Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ac/acda1366-3ce0-4f77-aecd-6473c5af80e5?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Located at Eglinton Avenue and Birchmount, these Bachelor, 1 and 2 Bedroom renovated rentals are close to the Kennedy GO Station and many shops and restaurants. To view our property from the comfort ...",2447.0,$
1 & 19 Rosemount Drive - Bachelor Apartment for Rent,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a1/a1e81d4a-4b66-4a41-b0a2-d229c7e0ca34?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"Located at Eglinton Avenue and Birchmount, these Bachelor, 1 and 2 Bedroom renovated rentals are close to the Kennedy GO Station and many shops and restaurants. To view our property from the comfort ...",1802.0,$
"2B MODERN,  RENOVATED BASEMENT AP/ 5m/ Keele  SUBWAY/DEC 1",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/89f74081-1d80-455c-93c8-1f3d8033b855?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"2 BEDROOM MODERN, RENOVATED BASEMENT AP/ 5min TO KEEL SUBWAY Keel and King Georges Dr. FURNISHED OR CAN BE UNFURNISHED -Separate entrance - 5min to Keele Subway and 15min to Duffering Subway - TTC ...",2100.0,$
Studio (Basement) Available October 15th! | Call for Details!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d7/d7cc6aef-4448-46ec-ab41-f922f8a9b72c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     Bachelor/Studio,"Thorncliffe Park Apartments are located at 27 Thorncliffe Park Drive, near the intersection of Thorncliffe Park Dr and Overlea Blvd. The apartment is highly accessible via TTC and private cars ...                                                                                                                                                                                                                                                                                    Schools, Restaurants & Transit! Easy Access to the DVP!",1575.0,$
Large renovated 2 bedroom unit available immediately,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7f/7fe33c60-e27a-47c8-a5a2-c2f7ea7ff44c?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,Large renovated 2 bedroom unit available immediately NEW Renovated 2 bedroom unit with new and upgraded stainless steel appliances. Bright and open concept living. Superintendent on staff for any ...,2375.0,$
2 bedroom 2 bathroom beautiful century home,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/cb/cb01bd41-f0f7-4253-9799-6b3c5eb8abaa?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,2 bedroom 2 bathroom beautiful century home Newly renovated bathrooms. Newly upgraded kitchen. Bike storage. 3 minutes to two subway stations. 96 walking score. Full access to private backyard,3300.0,$
Liberty Village 1 Bedroom Apartment for Rent - 295 Dufferin Stre,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/13/13098b27-1e2e-4587-a467-7d2ba86d5d1d?rule=kijijica-200-jpg,22-09-2022,City of Toronto,Beds:                                                     1,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 490-0955Virtual Open House: View our units by clicking ...",2158.0,$
Large Renovated 1 Bedroom with Balcony,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/15/15e07281-c0e8-48b7-90d0-b3da5f7391bf?rule=kijijica-200-jpg,25-09-2022,City of Toronto,Beds:                                                     1,"Viewings Please call 647-694-2142 Walk in hours: Monday-Friday, 9am-5pm Weekends 12pm-5pm Location 22 Close Avenue King St. & Jameson Ave. Suite Features: 680 sq.ft. Walking distance to the lake ...",2100.0,$
1 Bedroom Apartment for Rent Steps to Victoria Park Station!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/73/73544705-67e0-43bc-8f7d-d4f2dda02e5e?rule=kijijica-200-jpg,01-09-2022,City of Toronto,Beds:                                                     1,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...                                                                                                                                                                                                                                                                                    Proudly Managed by Realstar Management! Cambridge Place Apartments Offers Bachelor, 1, 1-Bedroom Large, 2 and 3-Bedroom Suites! Office Open Daily!",1925.0,$
Jr 1 Bedroom Apartments for Rent on Jackes Avenue,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a0/a09352ae-b20e-4c82-8b05-9629a54bdd00?rule=kijijica-200-jpg,28-09-2022,Toronto,Beds:                                                     1,Join Us for Our In-person Open House Every Wednesday and Friday from 4pm to 6pm By appointment only. Call Now to Reserve Your Spot! The Summerhilll at 7 Jackes Avenue is an amazing luxury residence ...                                                                                                                                                                                                                                                                                    Ask About our Rental Incentive!,2050.0,$
Scarborough 2 Bedroom Apartment for Rent - 1350 Danforth Road,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/83/836a5fd7-2009-44b1-9d16-a71233773480?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     2,"Current Promotions View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Open House Incentives! (647) 696-7899Virtual Open House: View ...",2127.0,$
Newly renovated 1 bedroom available!,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/0a/0a8ac360-6980-4a16-a179-9c815e267dbd?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,Newly renovated 1 bedroom available! Newly renovated New appliances On-site Superintendent 1 bedroom and bachelor available,1900.0,$
1BR - 675ft - Bright & Beautiful Furnished one Bedroom Basement,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d4/d44cac0c-5d4d-4fa9-8d47-8950e9a33981?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     1,"1BR - 675ft - Bright & Beautiful Furnished one Bedroom Basement Apartment (Thornhill Woods) Bright, beautiful one bedroom furnished apartment, located in a modern model home on a quiet court in ...",1600.0,$
Brand New Townhome For Rent $3200.00,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f1/f13e7e71-0d8a-46e0-b215-f3db11a6fac3?rule=kijijica-200-jpg,28-09-2022,City of Toronto,Beds:                                                     3,"Brand new never lived in 3 bedrooms, 3.5 bath, 3 story townhouse for rent. Brand New Appliances. Two car parking, one in garage, one driveway. Showings available Sept. 23 onwards. Excellent location ...",3200.0,$
